"id","metin","network_ici","network_disi","genisbant","gb_kopma","gb_altyapi","gb_port","gb_kablo","gb_hizveping","gb_modem","sabithat","sh_kopma","sh_altyapi","mobil","mb_baglanti","mb_hizveveri","mb_kopma","tivibu","tv_cihaz","tv_yayin","siparis_nakil","ekip","bayi","diger"
17090498,"Yeni taşındığım binada benim oturduğum dairede altyapı olmadığı bildiğini aldım bu duruma anlam verememekle birlikte TTNET on başvurusu gerçekleştirdim. Neredeyse 1 ay olacak hala soruna çözüm bulunmadı müşteri hizmetlerini aradım onarda ne aman çözüleceğini bilmediklerini söyledi. Allah rızası için konunun muhatabı olan kişiler bir an önce mağduriyetimizi gidersinler internete en fazla ihtiyacımız olduğu zaman dilimindeyiz lütfen.",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17088914,"İnternetten araştırdığımda Türk Telekom' a ait bir numara olduğunun bilgisini aldım. Aşağıdaki numara ve benzeri numaralardan o kadar fazla aranıyorum ki artık bıktım. Önce konuşmayı denedim ve su arıtma cihazı istemediğimi söyledim. Sonra tekrar arandım yine kayıtlardan lütfen silin sürekli aranıyorum ben istemiyorum dedim. Bu süreç tam tanıma 2 yıldır devam ediyor. Son gelen aramaları sürekli engelledim. Bu sefer farklı numaralardan aranıyorum. Bahsi geçen numara aşağıdaki gibidir. Dün aradılar ve en son "" numaramı size satan şirket kimse dava açacağımı belirttim"". Kayıtlardan sileceklerini ilettiler. Fakat az önce yine arandım. Buradan sonra yapacağım ilk iş ise mahkeme olacak. Artık yeter.  02129982852 numara ve aynı firmadan gelen aramaların hepsinden şikayetçiyim.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17083823,"Online işlemler uygulamasına girebilmek için 9520 ye şifre yazıp yollamam istenmesine rağmen mesaj iletilmiyor. Haftalardır devam etmekte bu sorun. Bu şirkette bir müşteri ilişkileri departmanı yok mu? Müşterileri koyun mu görmekteler? En son Bilgi Teknolojileri Kurumuna yazdım. Halen ne çözüm ne cevap ne açıklama var...  ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17048346,"Pek bir şey anlatmaya gerek yok fotoğrafları ekledim ben bu internete 100 TL para ödüyorum aldığımız şu hizmetin kalitesizliğine bakın Türk Telekom insanların hakkını rızkını emeğini almaya devam et böyle 3 kez aradım 3 kez de arıza kaydı oluşturuyoruz deyip geçiştirdiler ne bir mesaj geldiği var ne bir şeyin düzeldiği. Parayla rezil olabileceğiniz tek firma :)",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14764154,"2 hafta önce internetten başvuru yaptım 26 mayısta sim kart geldi hala hattım açılmadı eğer yarına kadar açılmaz ise boşu boşuna ayrılmak istediğim kuruma fatura ve ceza ödemek zorunda kalacağım. Müşteri hizmetleri yapacak bir şey yok bekleyeceksiniz diyor.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16981991,"TTNET kullanıcısıyım. İnternet yavaşlığı ve bağlantı kopması problemiyle defalarca müşteri hizmetlerini aradım kayıt oluşturmaktan başka bir şey yapmadılar. Modem firması olan ZyXEL'i aradım. Değerlerimi kontrol edip SNR margın değerimin düşük olduğunu ve Türk Telekom tarafından yükseltilmesi gerektiğini söylediler. Türk Telekom ise öyle bir şey yapamadıklarını iletti. Kötü  bir internet kullanıyoruz.  ",True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17080760,"0553-941-**-** numaralı Türk Telekom ait faturasız hattı kullanmaktaydım. Benim haberim dışında hattım kullanıma kapanmıştır. Müşteri hizmetleri ile 45 dakika görüştüm fakat hiçbir şekilde sorularıma cevap alamadım. Kendisine uzun süre kontör yüklemesi yapmadım ama sürekli hattımı açıp takip ettiğimi söyledim. Bana kontör yüklememeniz halinde hattınız kapanacaktır diye bir mesaj gelmedi. Müşteri temsilcisi de bunu onayladı. Evet size mesaj atmamışız dedi. Bu durumda benim mağduriyetimin giderilmesini istiyorum. Bana tekrar ücretli şekilde bayiden numara alabileceğim söylendi. Kesinlikle böyle bir şey kabul etmiyorum. Numara aktif hale getirilmeli ve bende gerekli yüklemeyi yaparım. Aksi takdirde tüketici haklarını kullanacağım. Bana bilgi vermeden nasıl hattımı kullanıma kapatabilirsiniz? Gereğinin yapılmasını mağduriyetimin giderilmesini rica ediyorum.  ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17080167,"Ben uzun süredir Türk Telekom müşterisiyim ve uzun süredir de sorun yaşıyorum bir türlü çözüm bulamadık şu dönemde insanlara yardımcı olmak yerine insan hayatını riske atıyorsunuz resmen altyapı sorunu var netimi yükseltmek istiyorum altyapı çalışılmasını istiyorum çağrı merkezinizi arıyorum fakat ne oradaki arkadaş yardımcı oluyor ne de aranıp bilgi almak istediğim kişi arama yapıyor hizmet anlayışını bari şu zor dönemde geliştirin insanlar evden çalışıyor evden eğitimine devam ediyor ve doğal olarak internet yetmiyor yükseltmek istediğimizde alt yapının desteklediği internet hızında sorun çıkıyor nasıl oluyor da o kadar geliştik ettik diye her yerde reklam veren firma buna çözüm bulamıyor? Acil çözüm bekliyorum.",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17078599,"İstanbul gibi bir yerde port olmadığından dolayı kaç aydır internetimiz yok. Başvurumuzun Ankara 'ya gittiğini ve onay beklediğini söylüyorlar hep ama değişen bir şey ne yazık ki yok. Belki de Ankara ya onay için giden bir belge bile yoktur. Bize hep beklemeniz lazım diyorlar ama evde öğrenci var evden çalışan insan var.",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16998839,"Her ay 45 TL'ye yenilenen paketim bakiyemden, 55 TL çekilerek yenileniyor. Buna durun bile diyemiyoruz. Müşteri hizmetlerine ulaşmak uzaya çıkmak kadar zor. Sayın yetkililer neden fazla çekiyorsunuz, tl bakiyemden. 59 TL olan bakiyemden 45 TL ve hadi vergi 5 TL olsun 50 TL alın neden 55 TL alıyorsunuz. Her ay fazla tl alınıyor. Fazla çekilen tl'leri geri yükleyin. Bunun acısı sizden kat kat çıkar inşallah.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17075326,"2005'ten beri Türk Telekom abonesiyim. Güya sınırsız 2 yıllık anlaşma yapıyoruz. Bu son 1 seneye kadar fazla bir sıkıntı olmadı hızımız yavaşlatıldı ama idare ettik. 2019 yılında sokak hat kablosunu kamyon kopardı tam bir ay internet kullanmadık ama aylık ödememizi yine yaptık şikayet etmedik.   Bir yıldır her ayın 2. Haftası oldu mu sürekli Telekom'dan telefonla arayıp limit yükseltmemizi istiyorlar,yoksa internetimizin kapanacağını söylüyorlar ve 2 defa da kestiler. Uzaktan eğitim yapamıyoruz. Bir hafta Zoom'a giriyoruz hemen telefonlar zırlamaya başlıyor. Bıktırdılar artık. Martta sözleşmem dolsun daha da Telekom'la işim olmaz.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17071229,"18.12.2020'de dolmuş olan taahhüdümden sonra 12.01.2021 itibari ile fatura borcum 120 TL olacak gözüküyor. Yazıklar olsun size. Başka operatöre geçmek üzereyim o bir kabul edilsin. Orijinalde 61 TL idi tarifem adres değişikliği vs ücreti dediler 12 ay boyunca ek 20 lira ödedim ses etmedim. Taahhüdüm doldu şimdi 20 gündür taahhütsüz kullanıyorum. Ekstra fazla olarak ödediğim 81 lira olmuş 120 TL yazıklar olsun. ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17069724,"2020 ağustos ayından beri internetim her ay en az bir kere kesiliyor. Bu kesintiler 1-3 gün arası sürebiliyor. Müşteri hizmetlerini aradığımda da ""genel bir sorun var beyefendi yapabileceğimiz bir şey yok. Modeminiz açık kalsın ara ara kontrol edin."" diyerek başlarından savıyorlar. Oluşturduğum arıza kayıtlarına ve bölgede yapılan kesintilere bakabilirler. Türk Telekom kendi problemi için yapabilecek bir şey yok diyor. Artık kronik hale gelen ""genel sorunu"" çözmek için bir şeyler yapmalılar. Pandemi döneminde evden çalışmak zorunda kaldığımız şu durumda iş konusunda mağduriyet yaratıyor. Ücretini aksatmadan ödediğimiz ve taahhüt ettikleri internet hizmetini sağlayamıyorlar.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17067129,"Tam 30 saattir internetimiz yok. 4 sefer aradım ilgilenen yok. En sonunda müşteri yetkilisi yerine telesekreterle muhatap oluyorsun. Yoğunluktan özür diliyorsunuz ama sorunumuz çözmüyorsunuz. Evde iki öğrenci var derslerine giremiyorlar. Daha ne diyebilirim bilmiyorum.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17066610,"Yeni geçtiğim Türk Telekom hattım ile 20 dakikada ancak arama yapabiliyorum ne arayanlar bana ulaşabiliyor ne ben arayabiliyorum. Arandığımda kapalı olarak düşüyor telefon müşteri temsilcisine bağlanıyorum. Bir çözüm yok. Geçtiğime bin pişman oldum. Türk Telekom pişmanlıktır.",True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
17062932,"Türk Telekom ile herhangi bir sözleşmem vs. Olmamasına rağmen, mütemadiyen arayıp rahatsız ediyor. Aradığı numaralar genellikle sabit hatlara benzer numaralar olduğu için bos bulunup açıyorum. Artık her gelen benzer aramaları engellemekten bıktım. O yetmedi simdi de mail atmaya başladı. Türk Telekom kullanmıyorum, kullanmayı da şimdilik düşünmüyorum. Yapılan tacize giriyor. Tekrar aranmak kesinlikle istemiyorum. Umarım yeterince açıklayıcı olmuştur.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17063089,"Ağustos ayından beri başvuru yaptığımız Türk telefon yaklaşık 5 aydır bir türlü ınternet bağlanmadı ve her seferinde 2 hafta içerisinde internetin bağlanacağı söylendi üstüne bizden erken üyelik alarak işlemlerin hızlı olacağı söylendi ama bir türlü sonuçlanmadı.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
17057187,"Babam için (537***21) Yakın zamanda yapmış olduğum paket için bana gelen SMS doğrultusunda ""Ziraat5gb"" isimli pakete SMS içeriğinde yazan bilgiye istinaden (paket fiyatı, dakika ve SMS) geçiş yaptım. Çağrı merkezi üzerinden geçiş yapıp gelen SMS i cevaplayarak onay verdim ilk ay yüksek fatura geldi parçalı fatura olduğunu düşünerek bir sorun olduğunu düşünmedim fakat 2. Fatura gelince bir sorun olduğunu fark edip çağrı merkezini aradım. Bana paket geçişinin olmadığını söylediler, ses kayıtlarının dinlenmesini talep ettiğim zaman, bana son derece komik bir mazeret sundular, çağrıda mt'nin fiyat belirtmediği bu yüzden 39 TL ve üzeri bir paket seçmem gerektiğini belirttiler. Fakat ben zaten gelen SMS içeriğinde fiyat vs bütün bilgileri kendim görerek çağrı merkezini aradım. Olan dakika, SMS ve internetimden daha düşük olup ücretinin daha yüksek olmasını kabul etmemekteyim. Gereğinin yapılmasını arz ederim...",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17055118,"1983 yılında inşa edilmiş ve konumu yaklaşık 50 seneye dayanmış 38 senelik bir binaya hala ADSL altyapı sunuluyor olması ve ADSL inde tam olarak kullanılamıyor olması. Başvurular kesinlikle kale alınmıyor paramızla rezil rüsva oluyoruz. Müşteri temsilcilerin her biri başka bir bilgi veriyor.",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17038548,"Yaklaşık olarak 15 senedir Türk Telekom Kullanıcısıyım. 2 haftadır yaşadığım sıkıntıları hemen özetliyorum. ( hizmet numarası : 1892273332 ) Öncelikle Tivibu sürekli kapanmaya, sürekli değişik değişik hatalar vermeye başladı. Ardından internet sürekli kesilmeye başladı. Olayım vahimliği şudur ki: telefondan tarayıcısı Google bile bağlanamıyordu. Ardından geçen hafta bir Quiz sınavım vardı online. 11:00 de başlayacak sınava modemi camdan dışarıda soğuttuktan sonra 11:10 gibi bağlandım. 11:39 da tekrar bağlantım tamamen gitti. Üniversite son sınıf öğrencisi olduğum için ve finaller dönemi olacağından hemen Türk Telekom'dan sıfır modem aldım. Her şey düzgün gibi duruyordu. Ardından birkaç Tivibu kopması ve internet kopması yaşamama rağmen büyük sorunlar değildi. Gelelim bugün'e. Sabah uyandım internet yok. Herhangi bir internet ve DSL ışığı yanmıyor. Arıza kaydı oluşturdular eyvallah. ( saat 12:00 ). Ardından saat 15:00 gibi arayıp akşam 18:00 da sınavım olduğunu söyledim. Tek söyledikleri şey arıza kaydı oluşturuldu. Neymiş acil kodu düşeceklermiş. 2 üst kat komşum internetine normal bir şekilde girebiliyor aynı binadayız ben bağlanamıyorum. Bu yazdıklarımı - sınavın ortasında zoom a giremediğim sınav sistemine bağlanamadığım için tam şu an yazıyorum.  Arkadaşımın internet 0.5 diş falan çekiyor asla laptoptan bağlanamıyorum. Geleyim geçmişteki şikayetler ile birleşince 10 sene önce 5 ay boyunca 20 dakika bağlı kalamadığım internete full para ödedim. ( kısmı 30 lira falan düşmüşlerdi.) Geçen sene HD olmayan Tivibu'ya ayda 78 TL almışlar. 15 ay boyunca. Tabi fiyatı full HD paket 25 TL. Şaka gibi. Ardından 10 gündür yaşadığım internet sorunları. Ki bir de kendilerinden sıfır modem aldım belki sıkıntı ondandır diye. Herkesin huzurunda yemin ediyorum. 1 sene sonra kendi evime çıktığımda asla ve asla Türk Telekom kullanmayacağım. Gerçi diğerlerinin de pek farkı yok. Haftaya finaller başlıyor.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17036865,"Aşağıda belirttiğim fotoğraftaki gibi müşteri hizmetlerini 19 dakika bekledim ve beklememe rağmen bağlanmış değilim. Faturalara gelince resmen tutarlı değil şikayetçiyim o kadar. Tarife değişikliği istiyorum o bile para bilmem şu parası bilmem şu ödemesi pandemi döneminde yapılacak şey mi yazık gerçekten.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17038881,"Yıllardır Telekom müşterisiyim. Ne kadar sorun yaşasam da terk etmedim. Telefonumla bazı numaraları arama yaparken çağrı sonlandı olarak hata alıyorum ama aynı numaraları arkadaşımdan rahatça arayabiliyorum. Aradığım numaralar da 170 Çalışma bakanlığı ya da çalıştığım bankaların numaraları. Neden böyle bir sorun yaşıyorum bilmiyorum ama çözüm aramak için de bir türlü müşteri temsilcisine bağlanamıyorum. 4441444 numaralı telefon sadece gelin şu paketi alın gelin şu tarifeye geçin demekten başka hiçbir işe yaramayan vasat bir call center. 1 fatura dönemi sonra taahhüdüm bitiyor çok şükür ve kurtulacağım artık sizden",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
17035150,"Türk Telekom'dan ev interneti bağlattım Telekom'a ait modem getirdiler yanında bir de D Smart hediye getirdiler faturalarınızı D-Smart'a ödeyeceksiniz dediler ben de tamam dedim 7 aydır Telekom interneti bu şekilde kullanıyorum 15 gündür evimde internet yok D Smart'ı arıyorum evimde öğrencim var defalarca arıza kaydı oluşturdular sorun Telekom'dan kaynaklı diyerek arıza birimini yönlendirmediler Telekom'a Çiğli müdürlüğü evimde kullandığım Türk Telekom modemi olmasına rağmen bizde kayıtlı bir internetiniz yok dediler ben Telekom'u arayıp ev interneti bağlattım beni D Smart diye sorumsuz bir şirketin insafsızlığına mahkum ettiler arayan soran yok. Ücretli usta göndereceğiz dediler,  48 saat dediler 5 gün oldu gelen giden yok Telekom ilgilenmiyor bile D-Smart'ta 1100 lira cayma bedeli var diyorlar beni D Smart'a mahkum eden Türk Telekom'a yazıklar olsun.",True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17032809,"Değerli Müşterimiz... numaralı hattınıza ait 198,63 TL iadeniz bulunmaktadır. İade tutarınız T. C. Kimlik numaranız altındaki oluşmuş/oluşacak faturalarınızdan mahsup edilecek olup e-devlet.gov.tr veya Türk Telekom. Ly/borcalacak linki üzerinden nakit iade talebinde de bulunabilirsiniz. Gelen mesaj üzerine başvurup IBAN bilgimi de verdim ama herhangi bir ödeme yapmadı, 10 günü geçti.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16979522,"Evimize internet bağlantısı yapıldı, 1 gün çalıştı ertesi gün internet kesildi, defalarca aramamıza rağmen düzeltilmedi ve 1 hafta sonra ücretli servis göndereceklerini söylediler, ben bağlattım pişman oldum. İlk ay ücretsiz kampanyası için bilinçli olarak interneti kestiklerine eminim.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17018542,"Bir ay önce Türk Telekom dan eve sınırsız internet aldım, internet paketi yanında Tivibu almamı da önerdiler hiç araştırmadan imzaları attım, kurulumdan sonra istisnasız her 2 günde bir Tivibu hata veriyor ve saatlerce müşteri temsilcisine ulaşmak için bekliyorum.   Sonrasında hatanın çözülmesi için bir gün bekliyorum. İptal etmek istediğimi söyledim 2 yıllık cayma bedeli talep ettiler. Aldığıma pişman oldum. Parayı boşuna veriyoruz. Sistemde olan çağrı kayıtlarım mevcut.  ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17017784,"12.11.2020 tarihinde Superonline başvurusu yaptım üstünden aylar geçmesine rağmen hala Türk Telekom port aktivasyon sürecinde yazıyor işleriyle ilgilenmeye niyetleri yok sanırım. Türk Telekom pahalı olduğu için Superonline bağlattım ama sonuç aynı Adres: Osmangazi Mahallesi Aşıroğlu Caddesi No:** Darıca/Kocaeli.",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17016903,"26.12.2020 tarihinde bitten sözleşmemden 10 gün önceden aradım mail attım kayıt yazdırdım fakat ne arayan oldu ne soran. Aradılar sesim gitmemiş kapattılar hani görüşmeler kayıt altında diyorlar ya hepsi onlarda var bende mailler açık şu anda 04.01.2021'de hattımı taşıdım 05.01.2021'de beni bu konu için aradıklarında hattı taşıdım dedim daha sonra gelen mesajda değerli müşterimiz, ilettiğiniz bildirim için incelemelerimiz sonuçlanmış ve hata olmadığı tespit edilmiştir. İyi Günler dileriz. B001 dediler böyle art niyetli bir kuruluş bu arada 38.40 TL ödediğim faturamı sormadan 55 TL çıkarmışlar mağduriyetimin giderilebilmesi ve hatta olmadığının düzeltilmesini ister ve kanuni haklarımı saklı tuttuğumu belirtirim.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17014728,"TTNET evde internet müşterisiyim 1 haftadır evimde internet yok. Sürekli arayıp aciliyet kaydı oluşturmalarına rağmen halen gelen giden olmadı müşterilerle hiç ilgilenmiyorlar.   Arıza olduğu zaman sürekli Çok uzun süre bekliyoruz. Ama fatura, zamanını günü saati dakikası gecikmeden bilgilendirmesini atıyorlar.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15826113,"2 aya yakın Tivibu ile ilgili problem yaşıyorum. Ne müşteri hizmetleri ne de başka bir yer işimizi çözebildi. Hizmet alamıyorum ama hala para ödemek zorunda bırakılıyorum. Müşteri hizmetlerinden kayıt oluşturuyorum ama gelmeye bile tenezzül etmiyorlar!",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17012494,"Yukarı Dudullu Mah. Katibim Sok. No:*** Ümraniye İstanbul adresi için 8806374827 hizmet no, 7016351927 hesap no ile internet hizmeti almış bulunmaktaydım. İlgili abonelik 24.02.2020 – 24.02.2022 tarihleri arasını kapsamakta olup 2 yıl süreliydi. Ancak internet hizmetindeki aksaklık ve sürekli bağlantılardaki kopmalar sebebiyle Tüketicinin Korunması Hakkında Kanunun 52. Maddesinin 4. Fıkrasına göre hiçbir cezai şart ödemeden aboneliğimi feshetme talebimi 27.11.2020 tarihinde e devlet üzerinden ilettim. Ancak TTNET a. Ş hukuka aykırı bir şekilde 31.12.2020 tarih 2020231566241 fatura no ile 1320,12 TL cayma bedelini aleyhime faturalandırmıştır.   Tüketicinin Korunması Hakkında Kanun  Abonelik sözleşmeleri madde 52, (4) Tüketici, belirsiz süreli veya süresi bir yıldan daha uzun olan belirli süreli abonelik sözleşmesini herhangi bir gerekçe göstermeksizin ve cezai şart ödemeksizin istediği zaman feshetme hakkına sahiptir. İlgili kanun maddesi gereği sözleşmem 1 yıldan uzun süreli olduğundan herhangi bir gerekçe göstermeksizin ve cezai şart ödemeksizin istediğim zaman feshetme hakkım vardır. Ancak TTNET a. Ş hukuka aykırı bir şekilde cayma bedeli adı altında fatura kesmiştir. Tüketicinin Korunması Hakkında Kanun gereğince TTNET aş benden cayma veya indirim bedeli talep edemez. Bu nedenle 31.12.2020 tarih 2020231566241 fatura no 1320,12 TL faturanın iptalini, borcumun bulunmadığının tespitine karar verilmesini talep ederim.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17011679,"İzmir Bornova kazımdirik Mah 153 sk no **' de yani şehrin göbeğinde iletişim sorunu yaşıyorum bazen tek tırnak çekiyor oda zaman zaman kopuyor. Bu konuyla ilgili defaten iletişime geçtim sadece mesajla ileri ki dönemlerde değerlendirilecektir şeklinde bilgi verildi. Ben 4-5 aydır mağduriyet yaşıyorum. Bir an önce bu sorun çözüme kavuşursa sevinirim.",True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
17009171,"Değerli müşterimiz hattınıza ait 105,14 TL iadeniz bulunmaktadır. İade tutarınız t. C. Kimlik numaranız altındaki oluşmuş/oluşacak faturalarınızdan mahsup edilecek olup e-devlet.gov.tr veya Türk Telekom. Ly/borcalacak linki üzerinden nakit iade talebinde de bulunabilirsiniz. Şeklinde mesajdan sonra zor bela sistemden iade işlemlerini yaptım 10 gündür ses seda yok sitede dolu mağdur olduğundan bende yazma gereği duydum.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17001511,"Türk Telekom internet müşterisiyim. Bu sabah internetim gitti. Ancak çözüm adına bir muhatap bulamıyorum. Sesli yanıt sistemine göre bölgede 8 gün internetiniz kesilecektir arıza var diyor. Ben öğretmenim ve bu süre zarfında her gün 6 saat ders anlatmam gerekiyor. Bütün bu derslerim ne olacak. Bir müşteri temsilcisine bağlanıp detay dahi öğrenemiyoruz.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17000488,"2 Ocak'ta bildirdiğim bağlantı sorunumla alakalı 3 gündür 5-6 arama yapmama rağmen hala teknik birimin inceleme yapıp sorunumu çözmesini bekliyorum. Müşteri hattındaki arkadaşlardan her defasında arızanın ilgili birimlere iletildiği yanıtından başka bilgi yok. Evden çalıştığımı ve internete çok ihtiyacım olduğunu belirtmeme rağmen aciliyet kimsenin umurumda da değil.   Dünya kadar ücret ödeyip paramızla rezil oluyoruz. Vermeyi taahhüt ettiği hizmeti vermediği halde üstüne ücretini de ödüyorum. Bu hizmetten memnun olmadığımı ve hizmeti sonlandırmak istediğimi belirttiğimde de cayma bedelini ödeyerek iptal işlemini gerçekleştirebileceğim iletiyor.  ",True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16998784,"Modemimi teslim edip ıslak imzayla kapatma talebinde bulunduğum halde, internetimi kapatmayıp üstüne bir de iki kat fazla fatura kesmişler. İssiz kaldım ve mağdurum diye her yerden vuruyorlar. Yazıklar olsun, çocuğumun süt parasına bile göz dikmişler. Ama sabah ilk işim savcılığa gidip dava açmak olacak.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16299049,"21 Ekim 'de eve internet hizmeti aldım 5 gün önce yani. 5 günde sadece 2 saat bağlantı kurdum. Arıza kaydı oluşturuyorum o da boş. İstanbul gibi Metropol şehirde bu internet problemi varsa bu Türk Telekom'un yetersiz hizmeti. Bir an önce sorunumu çözün.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16991866,"Şu an oturduğum evden başka bir eve taşınıyoruz oraya nakil almak için müşteri hizmetlerini aradık ancak bize yeni adreste altyapı olmadığı söylendi. Yeni adresimizde ki komşular internet kullanabiliyorken biz kullanamıyoruz. Bugün Türk Telekom müdürlüğüne gittik. Bize 24 ay beklememiz gerektiğini söylediler. 1 sene sadece bir altyapı mı bekleyeceğiz. Başka bir internet firması olan t*** aradığımda port olmadığını söyledi onun içinde 6 ay gibi süre bekleyecekmişiz. Koskoca İstanbul'da 2021'de internet konusunda sıkıntı çekiyoruz neden onca millet dikkate alınmıyor. Umarım gereken yere ulaşır bu konu hakkında CİMER'e de şikayette bulundum. Adres bilgileri ; (İstanbul Sultanbeyli, a**y**mah. Ş**ş** cad. 77/2 ) rica ediyoruz bir çözüm bulun artık salgın döneminde internetsiz kalmak istemiyoruz üstelik öğrenciyiz.",True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16985244,"29.12.2020 tarihinde TTNET internet abonesi oldum. Aboneliğime ait verileri hiçbir zaman alamadığım gibi, şu an hiç internet alamıyorum. İki üç kez müşteri hizmetlerinde sözde arıza kaydı oluşturdum. Yine sözde teknik ekip gelmiş arızaya bakmış ve bana ulaşamamış, tekrar gelmeleri ücretli olacakmış. Neticede bir haftadır abonesi olduğum TTNET'ten şu an hala internet hizmeti alamıyorum.",True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16984309,"Bizim ekim ayı gibi internetimiz bozuldu Türk Telekom'a başvurduk ama 4 aydır yapmıyorlar çok kötü bir hizmetleri var artık aradığımızda sesli mesaj bırakıyorlar ""yapacağız"" diye üstelik kullanmadığımız internete para ödedik biz şikayetçi ve mağduruz derslerimiz var giremiyoruz bir an önce çözülmesini isteriz ya da aboneliğimizi iptal etsinler.",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16977578,"1 ay önce nakil işlemi gerçekleştirdim. Neredeyse 2 hafta sonra geldi. Baktılar internet kutusunda sıkıntı vardı. Hemen diğer gün yaptırdım. Sorunu hallettim. Defalarca müşteri hizmetlerini aradım defalarca randevu tarihi verdiler gelmediler. Simdi aradım dedikleri şey şu, nakil işleminiz iptal edilmiş. Hayatım boyunca böyle bir saçmalık görmedim, o zaman niye randevu oluşturup mağdur ediyorsunuz ya bu nasıl bir şeydir? Babanızın hayrına mı yapıyorsunuz, 1 hafta sonra kuruluma geleceğiz deyip 1 ay işi uzatmanın hangi akla mantığa uygun tarafı var?",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16972610,"4 ay önce mahallemize döşenen altyapı kabloları ardından 20 ailelik binamıza kutu konulmadı ve müşteri hizmetini teknik destek için her seferinde aradığımızda oyalıyorlar ve bu altyapıyı tamamlamıyorlar. 100 Mbps fiber başvurum mevcut olduğu halde Türk Telekom çözüm bul artık bahane bulma insanları bıktırdınız!",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
