"id","metin","network_ici","network_disi","genisbant","gb_kopma","gb_altyapi","gb_port","gb_kablo","gb_hizveping","gb_modem","sabithat","sh_kopma","sh_altyapi","mobil","mb_baglanti","mb_hizveveri","mb_kopma","tivibu","tv_cihaz","tv_yayin","siparis_nakil","ekip","bayi","diger"
16069099,"İşyerimde olan internet ve telefon hattı 2 senedir çalışmıyor ve tamire gelmiyorlar hep bir hafta ileriye atıyorlar ve tamir yapmıyorlar. Kapatmak istiyorum ama is yeri telefonu olduğu için kapatamıyorum Çünkü internetve telefon birleşik internet kapatınca telefonda kapanıyor. Su an telefonu cep telefonuma yönlendirmiştim hala öyle duruyor. İs yerimde telefonda gelmiyor",True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
16046124,"15/09/2020 tarihinde randevu verildi nakil işlemi için bekledim iki gün gelen olmadı aradım. Teknik nedenden dolayı iptal olmuş ve benim haberim bile yok tekrar oluşturmak istediler sistemleri izin vermedi tam 14 gündür internetle uğraşıyorum ve her müşteri temsilcisi başka bir şey söylüyor.   Şikayetimi iletmek işiyorum 48 saat dilimi şu bu oluşturmuyorlar. Sizin vereceğiniz hizmet şurada dursun. Bugün işlemim çözülmezse hala belirsizlik varsa sisteminizde aboneliğimi sonlandıracağım ve kötü bir müşteri deneyimi yaşatmış olarak kalacaksınız. Müşteri memnuniyeti anlayışınız sıfır kesinlikle.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16067478,"28.09.2020 tarihinde evime internet bağlamak için Türk Telekom a gittin ve sözleşme imzaladım bana 30.09.2020 de saat 08.30 ile 13.30 arası gelineceği söylenildi. Bende o saatler aralığında hiçbir yere gitmedim sabah 444 ***44 ü aradım bana saat aralığında gelecekler bekleyin dediler. Bekledim saat 13.45 de aradım bana dediler ki mesai saatleri 18.30 da son buluyor o saate kadar bekleyin dediler. Telefonum sistemde var bir telefon açıp haber vermek çok zor olmasa gerek bekledim dedikleri saate kadar fakat gelen giden olmadı tekrar aradım bana 05.10.2020 tarihine randevu veriyorlar. Diyorum ki bir günüm boşa gitti diyorum o tarihi verdiniz o zamanda mı gelemeyecekler diyorum bilmiyoruz diyorlar ne sorduysam bilmiyoruz bilmiyoruz diyorum neyi biliyorsunuz sessiz kalıyorlar. İlk günden böyle sıkıntı ile karşılaşmak firma hakkında ki düşüncem hiç iyi olmadı acil yetkili ile görüşmek mağduriyetimin çözüm bulması istiyorum",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16064637,"Niğde Ulu kışla bey ağıl köyü küme 1 mevki 27 numarada oturuyorum. Türk Telekom'a yaptığım başvurular süresince hepsinde red cevabı gelmiştir. Bulunduğum bölgede internet almak isteyen insanlar vardır. Hepsi mağdurdur. Gereğinin yapılmasını rica ederim.",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16064268,"45 gün oldu hem yetkilileri hem de ekipleri vasat. 15 kere aradım sonuç yok. 1 ekip geldi cihaz ile baktı sitede yeterlilik yok dedi ve umursamaz tavırla gitti.   Elektrikçi çağırdım 15 dakika için 150 TL aldı gitti ama ne yazık ki hala İnternete bağlanamıyorum. 2 gün önce arıza girişi oluşturuldu gelen giden yok. Gidin telefon İnterneti izi paylaşın daha iyi zaten kızlı falanda değil. En yakın zamanda bağımı kopartacağım.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16061571,"21 Eylül 2020 14.05 tarihinde abonelik iptal talebimizi içeren dilekçeyi ve kimlik fotokopi 0(312) 306 07 16 numaralı faksa göndermemize rağmen iptal başvurunuz yok diyorlar. Ayrıca E-Devlet üzerinden de 15 Eylül 2020 tarihi itibariyle abonelik iptali gerçekleştirileceği söylenmesine rağmen bu hala mümkün değil.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16059634,"Ben İstanbul/Sancaktepe Merve mah. İhlas sok. No:23 Daire:*** adresindeki evim için evde internet başvurusu yapmak üzere Türk Telekom mağazalarına gittim ve beni port talebi oluşturmam için Türk Telekom Müdürlüğüne yolladılar gittim süre hakkında net olarak bilgi alamadım araştırmalarıma göre sizi iyice rahatsız etmem gerekecek.   Yani ey gidi Türk Telekom yıl olmuş 2020 altyapım olduğu halde kutudaki slot sayını arttıramıyorsunuz sadece işiniz çoğaltıcı takıp evime bağlantı göndermek yazıklar olsun.",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16020120,"Yaklaşık 3 hafta önce eski adresimden yeni adresime ev ADSL hattımı nakil etmek için Türk Telekom'a başvuruda bulundum. Talebime olumlu cevap alamıyorum. Kota sorunu ve altyapı hazırlıkları diye ağırdan alıyorlar oyalıyorlar beni. Halbuki sokağımda fiber net hattı var, kotada da, altyapıda da hiçbir şekilde sorun yok. Alt katımdaki dükkanlarda kiracılarımın interneti var. Kotada da boşluk var. Hazırlık yapılıyor deniyor lakin bir kez bile ekip gelip bakmadı 3 haftadır internet kullanamıyoruz. Lütfen ilgilenirse sevinirim.  Türk Telekom müşteri numaram 8823869***",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16056015,"İstanbul Çekmeköy'e taşındığımdan dolayı aboneliğimi taşımak istediğimde altyapı çalışması nedeniyle yeni abonelik ve abonelik taşıma yapamıyoruz cevabı alıyorum. Çözülmesi 1 hafta ile 6 ay arasında sürebilir diye de ekliyorlar. Apartmandaki çoğu daire aktif olarak Türk Telekom kullanmasına rağmen yeni abonelik hizmeti vermiyorlarmış. Gerçekte nedeni de apartmandaki port sayısını daire sayısı kadar koymamalarından kaynaklanıyor. Yani tüm portlar dolduğundan bize yer kalmadı. Buna da altyapı çalışması diyerek bizi yanıltıyorlar. Ya birisi aboneliğini iptal ettirecek ya da taşınacak ki port boşa çıksın. Ben müşteri olmak istiyorum para kazandıracağım diyorum. Yeni müşteri almıyoruz diyorlar. Gerçekten nasıl bir politikaları var anlamış değilim. Seneler öncesinde başka bir arkadaşım başka bir semtte yaşamıştı aynı sorunu. Görünen o ki Türk Telekom bir arpa boyu yol katedememiş. Umuyorum ki tez zamanda çözülür sorunum ama hiç inancım yok.",True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16052861,"2 hafta öncesinden yeni bir daireye taşındım. Daire Sahibim binaya kadar fiber internet kablosu çekildiğini, fakat kutusunu bağlamadıklarını söyledi. 1 hafta önce internet başvurusu için TTNET müşteri hizmetlerini aradım ve başvuru oluşturdum. Oluşturmaz olaydım.   Tekrardan aradım müşteri hizmetlerini bilgi edinmek amaçlı. Tahmini ne zaman kurulum olur soruma; belli olmaz bir ayda sürebilir bir yılda diyorlar. Sanki çocuk oyuncağı bu. Bekliyoruz bakalım altı üstü bir kutu bağlamalarını. Ben başka bir eve taşınırken gelirler artık. ",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16051205,"Mobil hattımın tarife taahhüdü bitiyor, SMS bilgilendirmesi gelmiyor. Fatura 100 ün üzerine fırlıyor ve buna rağmen 444'lü numarayı aramama rağmen müşteri hizmetlerine ulaşamıyorum . Carrefour şubesi Türk Telekom'a geliyorum ayaklarına kadar Kozyatağı e5 üzerinde ki Carrefour Telekom'a çalışan biz buradan bu işlemi yapamıyoruz, sadece yeni hat işlemlerini yapabiliyoruz diyor ki, bunu suratımıza bakmadan söylüyor, git der gibi 4441500 ü ara diyor arıyorum yine ulaşamıyorum. Bu faturayı ödemeyeceğim.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16047329,"İnternetimde kısa aralıklarla kopma oluyor. Müşteri hizmetlerini aradığımda bana sıkıntı gözükmediğini modem firması ile irtibata geçmemi söylüyorlar. Servis yollarsak 50 TL ücret alırız diyorlar. Bu problemi yaklaşık 4/5 ayda bir yaşıyorum ve tekrar ediyor. Ben böyle bir saçmalık görmedim. Her ay 100 küsur tl almayı biliyoruz ama müşteri ilgi ve desteği sıfır. Müşteri hizmetlerindeki arkadaşça bayağı saygısız bu arada.",True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16045792,"26 Eylül'de evde internet başvurusu yaptım. 28 Eylül'de yetkililerin gelip kurulum yapacağını söylediler. 28 eylülde gelmemekle beraber randevu tarihini 6 ekime uzattılar. Ayrıca tekrar aradığımda saat 20:00'a kadar gelebilirler denildi. Tekrar aradığımda ise mesai saatleri 16:00'da sona ermektedir denildi. Bir denilen diğerini tutmuyor. Böyle rezalet bir şey görmedim gerçekten.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16042346,"Türk Telekom online işlemler kalan kullanımlarım menüsünden takip ettiğimiz kullanımlarımız, devamlı aşım yaptığımız iddiasıyla faturamıza ekstra yansıtılıyor. Türk Telekom a sormak lazım online işlemleri güncellenmeyerek müşterinize oyun  kurmuş olmuyor musunuz, bu ne kadar etik, ahlaki, para kazanmak için her şey mubah mantığının sizi getireceği nokta markalaşan isminizin aynı hızla marka değerini kaybetmesi olacaktır. Teknoloji bu kadar ileriyken son iki saati güncellememek nedir ve müşteri mağduriyeti karşısında bunu savunma olarak kullanmak hiç de kurumsal olmayan davranışlar.   Pandemi sürecinde de gördük ki en çok ihtiyaç duyduğumuz anlarda ve yerlerde çekmeyerek bizi kaderimize terk eden Türk Telekom enerjisini fatura kandırmacasına harcayacağına Türkiye' nin her yerinde çekiyoruz yalanının altını doldurmaya harcamalıdır. Sistemsel sıkıntı yok diye şikayet kaydı dahi oluşturmayan Türk Telekom 'u kınıyorum. Kendi adıma kayıtlı 3 tane hattımın operatörünü de bir an önce değiştireceğim.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16039454,"Türk Telekom kurumsal mobil hat kullanıyorum. Kullanmış olduğum tarife taahhüt süresi dolmadan ilgili Müşteri temsilcisi iletişime geçip bilgi vererek yeni bir paket geçişi sağlanıyordu. Şimdi arayan olmadı 2 gün sonra taahhüt bitecek arayıp sorduğumda size göre bir tarifemiz yok tanımlanmamış deniliyor.   Geçebileceğim tarife yok mu diyorum şu an gözükmüyor deniliyor. Böyle bir şey olabilir mi. Tarifeler mi bitti. Bu nasıl bir ilgi. Sürekli aranarak tarife değişikliği yapmamız için için bilgi veren sistem şimdi size uygun tarife tanımlanmamış deniliyor. İlgili kişilerden acil dönüş bekliyorum.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16035562,"6-7 senelik evde internet abonesiyim son 6 aydır bir internet alıyorum aman yarabbi. Hele son 2 aydır. WhatsApp iletisi 5 Sn... Başka sağlayıcılara Geçeyim dedim kimse bu bölgeye bakmıyor. El mahkum yine TTNET'e kaldık. Hadi gündüzleri EBA'dan yoğunluk olur diyorum gecenin 2 sinde ders mi işliyorlar yok. Gündüz çok yiyorlar da geceye mi kalmıyor anlamadım. Modemi yeni aldım. ADSL bağlantım var yine VDSL destekli aldım. Aç kapa aç kapa düğme eridi. Aradım mı konuyla alakalı hayır önceleri çok aradım. Arıza kaydı oluşturup duruyor gelen giden yok. Aramanın manası da yok. Hele bir de 59 TL lik abone ücreti 95 oldu mu nasıl içime oturuyor. Sözde bağlantı hızı 20 Mbps. İnternet hızını ölçen uygulamalar var ya hani, bakayım ne hız alıyorum diyorum uygulama bile çalışamıyor ki o kadar yavaş. Arada hızlanıyor bir dizi izleyeyim diyorum hoop patlıyor. Gösterip vermiyor o hesap. Hisselerin yarısını satmışsınız zaten toptan satın uğraşmayın. ( bu arada hız testi yapayım dedim 9 u gördüm hazır yakalamışken biraz sosyal medya takılayım).",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16029502,"Geçen hafta müşteri temsilcisi tarafından arandım. 35mb fiber internet kullandığımı ve internet bağlantı hızımı 50mb yapmak ister misiniz diye sordular. Bende bağlantımdan memnun olduğumu ve gerek olmadığını söyledim. Hattaki bayan hiç takılma donma yaşayıp yaşamadığımı sordu. Bende hayır gayet memnunum yoksa sorun mu yaşamalıyım diye sordum. Bayan hayır tabii ki de biz buradan herhangi bir müdahalede bulunmuyoruz dedi. O günden sonra internet bağlantım sürekli kopmaya ve donmaya başladı. Sizden şikayetçiyim ve sizi dava edeceğim.",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16028089,"Faturamdaki dakikalardan kaynaklı aşım olmuş dakikalarımın bitiğiyle ilgili bilgilendirme mesajım çok geç geldi ve 32 TL 'lik bir aşım oldu. Müşteri hizmetleriyle yaptığım görüşmede faturamı iptal etmek istedim cayma bedeli var dediler ancak bir yılımı doldurduktan sonra faturama devam ettim ve çıktığım zaman cayma bedeli olmayacak demişlerdi.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16026162,"10 gün önce internet için Türk Telekom'a başvurduk. Alt yapımızın uygun olduğu 2-3 gün içinde bağlantının tamamlanacağı söylendi. 4 gün sonraya randevu verildi. Cumartesi sabahtan akşama kadar gelinmesini bekledik. Gelen giden arayan olmadı, biz müşteri hizmetlerini aradık bekleyin dendi. Pazartesi günü yine 6 gün sonraya randevu verildi. Bugün yine evde bekliyoruz 20 kez müşteri hizmetlerini aradım. En sonunda bir kişi ile görüşme sağlayabildik. Bekleyin dendi. Onlar sizi arayacak dendi. Randevu veren kişiler onlar gelmeyen kişiler yine onlar.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16018266,"Türk Telekom mobil internetim aşırı kötü asla çekmiyor şehrin merkezinde oturuyorum ve daha kotu bir hizmet görmedim. Müşteri temsilcileri ilgisiz baz istasyonu kurulması planlanıyormuş aylardır aynı şeyi söylüyorlar, sizden kaynaklı sorun olduğunu bildiğiniz hata için faturalı hattımdan cayma bedeli almamanız gerekiyor o zaman.",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
16018088,"Yeni devraldığım evde internet paketinin taahhüdü kasım 17 de (2020 de) bitiyor. Telekom'a mesaj atıp uygun fiyatlı bir internet paketi istedim. 1 gün sonra beni arayıp 24 mbp hızlı internet paketi 24 ay taahhütle 99 TL'ye geçebilirsiniz dediler.   TÜRKSAT Kablo Net'te 100 mbp hızlı internet o fiyata 99 TL'ye bu ne pahalı deyince de hemen ama sizinki 274 küsur liradan düşmüş fiyat diye ayak yapıyorlar. Ben böyle müşterisini korumayan sorumsuz bir firma görmedim. Müşterisine uygun fiyat sunacağına işine gelirse diyor. Müşterisini korumayan adına yakışmayan bir firma maalesef.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16015045,"Mevcut tarife olarak 10 cb internet 1000 dakika konuşma süresi 1000 SMS olan bir paket tarifesini 49 TL kullanmaktayım. 20 temmuzda faturamda 500 MB internet aşımı olduğu ileri sürülerek 378 TL olarak kesilmiş. 10 cb interneti konuşma süresi ve SMS hakkı ile 49 TL'ye kullanabiliyorken,10 cb ın 20/1 oranı aşım olması karşılığı 378 TL fatura ödemiş olmaktan şikayetçiyim.   Mantıksız bir ticaret algısıdır. Temmuz ayında da yine 155 TL ödedim yine minik bir aşım karşılığı. Evimde işimde ev ve ofis interneti var onları kullanıyorum. Türk Telekom'un internetini kullanmıyorum bile. 10 cb bitirme şansım zaten yok. Nereden baksam tutarsızlık. Şikayetçiyim para iademi istiyorum.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16011576,"Milyonlarca Türk Telekom abonelerine yapılan reva mı? Sil Süpür kampanyasından kazandığımız hediyeleri 1 gün içerisinde kullandın kullandın kullanmadın siliyorlar. Bu bence bir haksızlık ve müşteriyi insan yerine koymama politikası ve böyle devam ederse çok abone kaybedecek ben de çıkacağım artık yeter!",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16003167,"Uzaktan eğitim döneminin başladığı şu günlerde. Telekom'un altyapı sorunu yüzünden hiçbir sağlayıcıdan abonelik alamamaktayız aynı binada altüst komşum internet kullanırken biz abonelik alamamaktayız bu nedenle uzaktan eğitime katılmak zor olacak lütfen bu durum düzeltildi.",True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15997688,"Şanlıurfa Karaköprü'de ağustos ayının başından beri evde Türk Telekom internet hizmeti alamıyorum. Defalarca aramama rağmen sürekli arıza kaydı oluşturuldu denip hiçbir şey yapılmıyor. Ama her türlü ücreti alıyorlar. Ödediğim paraları geri almak için Tüketici Hakem Heyetine başvurmak zorunda kaldım.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15992864,"8831****53 numaralı arıza kaydımı 2 gün önce oluşturdum bir çok kez aramama rağmen hala sorun giderilmedi ne gelen var ne giden böyle umursamaz bir firma görmedim. Çocuğum canlı derslere katılsın diye bağlattığım interneti kullanamıyorum. İnterneti bağlatmak istediğimde hemen gelen firma arızada hiç oralı olmuyor kullanamadığım internetin parasını alıyorsunuz ama bunun karşılığında ben bir hizmet alamıyorum. Bir an önce bu sorunu giderin yoksa hukuki yollara başvuracağım.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15989835,"Türk Telekom'da 29 TL lik faturam sürekli farklı geliyor 49 geldi 35 geldi 45 geldi şimdi de 86 geldi aşıma şansım yok duran tarife nasıl neden sürekli fazla para ödeniyor. Bu işin aslı astarı nedir uygun tarife var diye kullanıyorum ama maalesef hiç uygun olmuyor. Türk Telekom devlet gibi görüyoruz kullanıyoruz faturamın kaç tl ise o fiyattan gelmesini istiyorum, aksi takdirde dava açacağım 3 kuruş için Fox haber'e vereceğim emsal karar çıksın sizi takip etsinler.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15987024,"Son 1 aydır internet hattımda sürekli kesilme kopma sorunu yaşıyorum. Sürekli müşteri hizmetlerinden arıza kaydı oluşturmaktan bıktım. Arıza kaydı oluşturuyoruz 48 saat çözüme kavuşturulacak deniyor üzerinden 30 gün geçti halen bir sonuç yok verdiğimiz parayla rezil oluyoruz kullanmadığımız internetin parasını ödüyoruz müşteri ile ilgilenmiyor umursamıyor kimse. Müşteri şikayetlerini bu kadar basit ve sorumsuz bir firma olamaz ilgi alaka sıfır. Müşteri hizmetleri boş bir sorun çözemiyorlar. Sorunumun acil çözülmesini istiyorum çözemeyecekseniz hattımı iptal edin o zaman yoksa yasal haklarımı kullanıp sizi mahkemeye vereceğim.",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15982254,"T**'den Türk Telekom annemin hattını taşıdık. 1. Sene sorunsuz kullandık taahhüt yeniledik bize 27 TL emeklilik paketi yaptılar ama bunu 27 TL olarak hiç ödemedik. 55 TL 2. De 76 TL,81 TL en son gelen fatura 112 TL olunca Türk Telekom'dan annemin faturasını v** geçirip bu sorunlardan kurtulmak istedik. Cayma bedeli 140 TL istiyorlar biz bütün haksız gelen faturaların hepsini ödedik. Bu haksız yere ödemiş olduğum fatura ücretlerini iade edilmesini istiyorum. Mağdur edildik bu paraların iade edilmesini rica ediyorum. Gereğinin yapılmasını arz ederim.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15981928,"Abonelik aldım ve gelip bağlamıyorlar. Randevu almanız gerek diyorlar, alıyorum randevumu 8:30-13:30 arasına gelmiyorlar müşteri hizmetlerini arıyorum gelmediler diyorum, 18:00'a kadar devam ediliyor gecikmeden dolayı gelmemişlerdir diyor bekliyorum yine gelmiyorlar. Gelmedikleri halde herhangi bir haber veya bir bildirim yapmıyorlar. Vaktim boşa gidiyor. Eşim öğretmen öğrencilerle görüşmesi gerekiyor durumumu söylüyorum hala çözüm sunmuyorlar.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
15975592,"Ben İzmir Karabağlar Barış Mahallesi'nde ikamet etmekteyim. İki ay önce taşındığımda internet aboneliğimi aktarılması için talep verdim. İki aydır internetim bağlanmadı. ""Altyapınız bulunmamaktadır"" diyerek geçiştiriliyor. Aynı apartmanda 10 internet kullanıcısı var ve 64MBps internet kullanabiliyorlar. Karabağlar Bölge Müdürlüğüne gittiğimde durumumu anlatıyorum, bana affedersiniz ama gevşek bir tavır ile ""beklemeniz gerekiyor"" deniliyor. Ne kadar beklemem gerektiği söylenmiyor.  Bir çalışma yürütülmediğini söylüyorlar. Başka bir bölge saha sorumlusu tanıdığım aracılığıyla, benim bölgemdeki kutuların pasif duruma getirildiği ve tek bir port boşta olduğunu ve onun devre dışı halde olduğunu öğreniyorum. Kusura bakmayın ama başka ülkelerde vatandaşlık hakkı olarak sunulan internet hizmetinden biz faydalanmak için parasıyla talep ettiğimizde geçiştiriliyoruz. Ne yapmamız isteniyor? Bu hatlar/portlar vahiy yoluyla cebrail tarafından döşeniyor sanırım. Evde uzaktan eğitim almak zorunda bir öğrenci var. Ben de BTK Akademiden sürdürmek zorunda olduğum sertifika eğitimlerim var. Acilen bu sorunumun çözülmesini istiyorum. Türk Telekom'a yakışan hareketler hiç değil.",True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15974054,"İki ay önce abone olduğunuz sınırsız internet sürekli sorun ve sürekli kesinti yaşıyoruz müşteri temsilcisini aradığımız zaman ise sorun yok deniyor bozuk ucuz modemden dolayı sıkıntı yaşıyorum Türk Telekom TTNET hiçbir çözüm sunmuyor çevremdeki herkese tavsiye etmiyorum",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16264077,"Yaklaşık 1 ay önce hattımı T****'e taşıdım içinde bulunan bakiye tl iadesi için siteden başvurum alınmamıştır ve iade talebi bulunmaktadır yazmakta. bir iade talebi yapamadım olmuyor zaten defalarca kayıt açıldı.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15969291,"Yıllardır TTNET'ten hizmet alıyorum fakat nakil işleminde n kaynaklı bir daha bu firmadan hizmet almayacağım. 10.09.2020 tarihinde başvurduğum nakil işlemim için herhangi bir dönüş olmadı, neredeyse 11 gün olmuş hala nakil işlemi için bekliyorum. Taahhüdüm biter bitmez bir daha asla bu firma ile çalışmayacağım!",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15966188,"Iğdır'dan Çerköz'e tayin oldum. Öğretmenim. Tam 1.5 ay oldu netim hala nakil olmadı. EBA derslerini sayelerinde internet kafede veriyorum. Aynı apartmanda başka öğretmen arkadaşın 10 gün içerisinde oldu. Sorduğumda hiçbir sıkıntı yok diyorlar. Bu süre neye göre değişiyor?  ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15965122,"Evime fiber internet bağlattım modemi taktılar. 20 dakika sonra aktifleşir deyip gittiler. 2 saat geçti aradım, müşteri hizmetlerini 24 saat içinde aktifleşecek dendi, 48 saati geçti hala daha aktif olmadı. Çözüm istiyorum! Müşteri hizmetlerini arıyoruz açan yok.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
14252361,"Kolay gelsin. Benim evimde internet altyapısı yok ama benim yan binamda fiber altyapısı bulunmakta bu yüzden evime internet alamıyorum. Bu konuda bana yardımcı olabilir misiniz. Alt yapi olması için ne yapmam gerekmektedir. Adresim : ye***********/Sakarya",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15964117,"Kendim şu an güvendiğim Türk Telekom hattını kullanıyorum bugün bana bir bilgilendirilme geldi kullandığım internette alakalı anlaşmış olduğum abone le alakalı aboneliğiniz devam edecek istemiyorsanız işte şuraya mesaj atın filan işte bende buna kanarak iptal ettim nereden bileyim amaçları iptal ettirip cayma bedelini bana ödetmek daha sonra müşteri temsilcisiyle görüştüğümde işlemi geri alamayız diyor. İnanın 2.3 saat sonra aradım hatamı düzeltmek için evet ben hatalıyım hemen kandım 15 TL fazla ödememek için lakin bu bana faturama 125 TL olarak yansıdı müşteri temsilcisiyle görüştüm durumumu anlatıyorum yok diyor insan hatasını düzeltmek için arıyorum 2.3 saat sonra arıyorum mümkün değil diyor bu nasıl bir iş resmen zararlı çıktım bu işten taahhüdüm bitsin hemen başka hatta geçeceğim sözde Türk Telekom bu güvenir diyorsunuz bir de inanın ben daha evvel t**kullandım 5 TL fazla idi lakin sorun yaşamıyordum hem çekim kuvveti yüksekti.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15960571,"Malumunuz çocuklar uzaktan eğitim görüyor pandemiden dolayı bu sebepten evine internet başvurusu yapıyorum ama altyapı olmadığı için internet bağlayamıyoruz diye cevap alıyorum. Uzaya uydu gönderiyoruz ama Bursa nın en merkezi ilçelerinden olan Nilüfer e internet bağlantısı yapamıyoruz. Konuyu Milli Eğitim Bakanlığı dahil CİMER ile paylaşacağım.",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15961669,"3 gündür ev telefonu çalışmıyor. Mobilden, webden ve de telefon çağrı merkezinden arıza kaydı açmaya çalışıyorum hepsinde aşağıdaki hatayı alıyorum. ""Teknik bir hata nedeniyle işleminizi gerçekleştiremiyoruz. Lütfen daha sonra tekrar deneyiniz."" Su an arızamı iletebileceğim hiçbir yetkili bulamıyorum. Arıza kaydı sistemleri de 3 gündür aynı hatayı veriyor. Bu konuda yetkili birileri olmalı.",True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
15960007,"15.09.2020 de hattımı Fenercell e taşımak için başvurdum.  O gün gelen mesajda hattımın geçiş işlemleri 17.09.2020 saat 10.10 da tamamlanacağı söylendi.   Hattım söylenen saatte açılmayınca müşteri hizmetlerini aradım. Bayide evrak işlerini yapan çalışan hata yapmış, kayıt oluşturalım dediler. Kayıt oluşturdular. Fakat o gün yine açılmadı.  Bir gün sonra tekrar aradım yine kayıt oluşturalım dediler. Önceki kayıt görülmüyor dediler. Tamam dedim. Yine açılmadı.  En son bugün tekrar aradım (20.09.2020 saat 10 da) bana yine kayıt oluşturalım dediler. Her aradığımda kayıt oluşturulmamış tekrar yapalım diyorlar.  4 gün geçti ve benim hattım hala kapalı. Çözemiyorlar sorunu. Ya da çözmek istemiyorlar.  Bu kadar sorumsuz bir operatör görmedim.  Merakla bekliyorum Türk Telekom kaç günde çözecek bu sorunu.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
15953807,"Sipariş no: 1798965. Türk Telekom şirketi Playstore.com sitesinden 100 TL tutarında oyun kodu satın aldım. Sipariş iptal edildiği söylendi ancak mobil ödeme faturama yansıdı ve iptal edilmedi. Herhangi bir iletişim numarası yok. Türk Telekom'u aradığınızda müşteri temsilcileri bizim Playstore.com diye bir sitemiz yok diyor. Kendi hizmetlerinden haberleri yok. Bir de siz cahilsiniz diyorlar. Mobil ödemenin iadesini talep ediyorum.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
